MonthDate,Crop,WholesalePrice_RsKg,PrevMonthWholesalePrice_RsKg,NextMonthWholesalePrice_RsKg
2017-05-01,Cucumber,60.83333333333328,18.2291666675,44.791666665833326
2017-06-01,Cucumber,44.791666665833326,60.83333333333328,21.75000000066664
2017-07-01,Cucumber,21.75000000066664,44.791666665833326,27.736742424242415
2017-08-01,Cucumber,27.736742424242415,21.75000000066664,41.666666667499975
2017-09-01,Cucumber,41.666666667499975,27.736742424242415,40.08333333466667
2017-10-01,Cucumber,40.08333333466667,41.666666667499975,37.708333335
2017-11-01,Cucumber,37.708333335,40.08333333466667,55.804924244999995
2017-12-01,Cucumber,55.804924244999995,37.708333335,34.276256409999995
2018-01-01,Cucumber,34.276256409999995,55.804924244999995,12.415750915
2018-02-01,Cucumber,12.415750915,34.276256409999995,23.3839285725
2018-03-01,Cucumber,23.3839285725,12.415750915,40.583333333999995
2018-04-01,Cucumber,40.583333333999995,23.3839285725,63.645833332500004
2018-05-01,Cucumber,63.645833332500004,40.583333333999995,22.291666665
2018-06-01,Cucumber,22.291666665,63.645833332500004,46.45833333
2018-07-01,Cucumber,46.45833333,22.291666665,
2018-08-01,Cucumber,,46.45833333,
2018-09-01,Cucumber,,,
2018-10-01,Cucumber,,,
2018-11-01,Cucumber,,,32.5
2018-12-01,Cucumber,32.5,,31.0
2019-01-01,Cucumber,31.0,32.5,36.805555555
2019-02-01,Cucumber,36.805555555,31.0,44.1931818175
2019-03-01,Cucumber,44.1931818175,36.805555555,35.1
2019-04-01,Cucumber,35.1,44.1931818175,47.625
2019-05-01,Cucumber,47.625,35.1,86.125
2019-06-01,Cucumber,86.125,47.625,98.0
2019-07-01,Cucumber,98.0,86.125,
2019-08-01,Cucumber,,98.0,
2019-09-01,Cucumber,,,
2019-10-01,Cucumber,,,
2019-11-01,Cucumber,,,75.0
2019-12-01,Cucumber,75.0,,70.295454545
2020-01-01,Cucumber,70.295454545,75.0,24.875
2020-02-01,Cucumber,24.875,70.295454545,24.0
2020-03-01,Cucumber,24.0,24.875,
2020-04-01,Cucumber,,24.0,38.5
2020-05-01,Cucumber,38.5,,41.754545453999995
2020-06-01,Cucumber,41.754545453999995,38.5,34.25
2020-07-01,Cucumber,34.25,41.754545453999995,39.7
2020-08-01,Cucumber,39.7,34.25,42.375
2020-09-01,Cucumber,42.375,39.7,
2020-10-01,Cucumber,,42.375,
2020-11-01,Cucumber,,,
2020-12-01,Cucumber,,,86.0
2021-01-01,Cucumber,86.0,,38.375
2021-02-01,Cucumber,38.375,86.0,31.0
2021-03-01,Cucumber,31.0,38.375,34.0
2021-04-01,Cucumber,34.0,31.0,38.666666666666664
2021-05-01,Cucumber,38.666666666666664,34.0,84.0
2021-06-01,Cucumber,84.0,38.666666666666664,88.0
2021-07-01,Cucumber,88.0,84.0,38.625
2021-08-01,Cucumber,38.625,88.0,21.125
2021-09-01,Cucumber,21.125,38.625,59.25
2021-10-01,Cucumber,59.25,21.125,74.1
2021-11-01,Cucumber,74.1,59.25,112.5
2021-12-01,Cucumber,112.5,74.1,84.6
2022-01-01,Cucumber,84.6,112.5,66.5
2022-02-01,Cucumber,66.5,84.6,46.875
2022-03-01,Cucumber,46.875,66.5,43.75
2022-04-01,Cucumber,43.75,46.875,99.6
2022-05-01,Cucumber,99.6,43.75,100.25
2022-06-01,Cucumber,100.25,99.6,91.75
2022-07-01,Cucumber,91.75,100.25,90.8
2022-08-01,Cucumber,90.8,91.75,117.0
2022-09-01,Cucumber,117.0,90.8,78.4
2022-10-01,Cucumber,78.4,117.0,52.25
2022-11-01,Cucumber,52.25,78.4,50.25
2022-12-01,Cucumber,50.25,52.25,102.8
2023-01-01,Cucumber,102.8,50.25,127.25
2023-02-01,Cucumber,127.25,102.8,60.5
2023-03-01,Cucumber,60.5,127.25,56.5227272725
2023-04-01,Cucumber,56.5227272725,60.5,89.27272728
2023-05-01,Cucumber,89.27272728,56.5227272725,95.5
2023-06-01,Cucumber,95.5,89.27272728,70.4
2023-07-01,Cucumber,70.4,95.5,72.0
2023-08-01,Cucumber,72.0,70.4,81.65909091
2023-09-01,Cucumber,81.65909091,72.0,80.8
2023-10-01,Cucumber,80.8,81.65909091,122.0
2023-11-01,Cucumber,122.0,80.8,116.75
2023-12-01,Cucumber,116.75,122.0,79.0
2024-01-01,Cucumber,79.0,116.75,88.25
2024-02-01,Cucumber,88.25,79.0,58.75
2024-03-01,Cucumber,58.75,88.25,83.8
2024-04-01,Cucumber,83.8,58.75,115.75
2024-05-01,Cucumber,115.75,83.8,96.75
2024-06-01,Cucumber,96.75,115.75,75.6
2024-07-01,Cucumber,75.6,96.75,44.5576923075
2024-08-01,Cucumber,44.5576923075,75.6,76.2
2024-09-01,Cucumber,76.2,44.5576923075,77.1363636375
2024-10-01,Cucumber,77.1363636375,76.2,119.5
2024-11-01,Cucumber,119.5,77.1363636375,127.8
2024-12-01,Cucumber,127.8,119.5,129.75
2025-01-01,Cucumber,129.75,127.8,138.0
2025-02-01,Cucumber,138.0,129.75,154.0
2025-03-01,Cucumber,154.0,138.0,
2012-03-01,Drumstics,192.5,,96.67
2012-04-01,Drumstics,96.67,192.5,
2012-05-01,Drumstics,,96.67,96.40666666666668
2012-06-01,Drumstics,96.40666666666668,,48.584
2012-07-01,Drumstics,48.584,96.40666666666668,86.4
2012-08-01,Drumstics,86.4,48.584,21.5575
2012-09-01,Drumstics,21.5575,86.4,40.742000000000004
2012-10-01,Drumstics,40.742000000000004,21.5575,95.47
2012-11-01,Drumstics,95.47,40.742000000000004,65.0
2012-12-01,Drumstics,65.0,95.47,
2013-01-01,Drumstics,,65.0,
2013-02-01,Drumstics,,,
2013-03-01,Drumstics,,,
2013-04-01,Drumstics,,,
2013-05-01,Drumstics,,,131.54999999999998
2013-06-01,Drumstics,131.54999999999998,,98.2
2013-07-01,Drumstics,98.2,131.54999999999998,53.25
2013-08-01,Drumstics,53.25,98.2,46.126
2013-09-01,Drumstics,46.126,53.25,56.822500000000005
2013-10-01,Drumstics,56.822500000000005,46.126,49.4375
2013-11-01,Drumstics,49.4375,56.822500000000005,130.5
2013-12-01,Drumstics,130.5,49.4375,
2014-01-01,Drumstics,,130.5,234.44666666666663
2014-02-01,Drumstics,234.44666666666663,,94.852
2014-03-01,Drumstics,94.852,234.44666666666663,49.4325
2014-04-01,Drumstics,49.4325,94.852,107.255
2014-05-01,Drumstics,107.255,49.4325,168.25
2014-06-01,Drumstics,168.25,107.255,43.25
2014-07-01,Drumstics,43.25,168.25,28.305
2014-08-01,Drumstics,28.305,43.25,38.577999999999996
2014-09-01,Drumstics,38.577999999999996,28.305,106.5
2014-10-01,Drumstics,106.5,38.577999999999996,136.25
2014-11-01,Drumstics,136.25,106.5,240.835
2014-12-01,Drumstics,240.835,136.25,
2015-01-01,Drumstics,,240.835,284.26
2015-02-01,Drumstics,284.26,,191.482
2015-03-01,Drumstics,191.482,284.26,220.41666666666666
2015-04-01,Drumstics,220.41666666666666,191.482,176.19
2015-05-01,Drumstics,176.19,220.41666666666666,156.168
2015-06-01,Drumstics,156.168,176.19,58.335
2015-07-01,Drumstics,58.335,156.168,76.6
2015-08-01,Drumstics,76.6,58.335,95.88
2015-09-01,Drumstics,95.88,76.6,106.845
2015-10-01,Drumstics,106.845,95.88,248.536
2015-11-01,Drumstics,248.536,106.845,352.5
2015-12-01,Drumstics,352.5,248.536,400.0
2016-01-01,Drumstics,400.0,352.5,251.898
2016-02-01,Drumstics,251.898,400.0,152.21
2016-03-01,Drumstics,152.21,251.898,177.0
2016-04-01,Drumstics,177.0,152.21,172.968
2016-05-01,Drumstics,172.968,177.0,211.8125
2016-06-01,Drumstics,211.8125,172.968,145.2775
2016-07-01,Drumstics,145.2775,211.8125,43.198
2016-08-01,Drumstics,43.198,145.2775,77.68
2016-09-01,Drumstics,77.68,43.198,55.218
2016-10-01,Drumstics,55.218,77.68,47.5
2016-11-01,Drumstics,47.5,55.218,137.70749999999998
2016-12-01,Drumstics,137.70749999999998,47.5,
2017-01-01,Drumstics,,137.70749999999998,
2017-02-01,Drumstics,,,172.0
2017-03-01,Drumstics,172.0,,
2017-04-01,Drumstics,,172.0,148.47676767676722
2017-05-01,Drumstics,148.47676767676722,,121.45833333333307
2017-06-01,Drumstics,121.45833333333307,148.47676767676722,113.8717948784612
2017-07-01,Drumstics,113.8717948784612,121.45833333333307,33.333333332499976
2017-08-01,Drumstics,33.333333332499976,113.8717948784612,37.0833333333333
2017-09-01,Drumstics,37.0833333333333,33.333333332499976,140.83333334666668
2017-10-01,Drumstics,140.83333334666668,37.0833333333333,169.166666675
2017-11-01,Drumstics,169.166666675,140.83333334666668,231.83333335
2017-12-01,Drumstics,231.83333335,169.166666675,250.81177778
2018-01-01,Drumstics,250.81177778,231.83333335,62.291666667499996
2018-02-01,Drumstics,62.291666667499996,250.81177778,60.416666667499996
2018-03-01,Drumstics,60.416666667499996,62.291666667499996,90.83333333200001
2018-04-01,Drumstics,90.83333333200001,60.416666667499996,173.33333335
2018-05-01,Drumstics,173.33333335,90.83333333200001,
2018-06-01,Drumstics,,173.33333335,
2018-07-01,Drumstics,,,
2018-08-01,Drumstics,,,
2018-09-01,Drumstics,,,
2018-10-01,Drumstics,,,
2018-11-01,Drumstics,,,173.0
2018-12-01,Drumstics,173.0,,103.25
2019-01-01,Drumstics,103.25,173.0,43.125
2019-02-01,Drumstics,43.125,103.25,63.068181817500005
2019-03-01,Drumstics,63.068181817500005,43.125,141.8090909
2019-04-01,Drumstics,141.8090909,63.068181817500005,218.75
2019-05-01,Drumstics,218.75,141.8090909,
2019-06-01,Drumstics,,218.75,
2019-07-01,Drumstics,,,
2019-08-01,Drumstics,,,
2019-09-01,Drumstics,,,
2019-10-01,Drumstics,,,
2019-11-01,Drumstics,,,
2019-12-01,Drumstics,,,
2020-01-01,Drumstics,,,
2020-02-01,Drumstics,,,
2020-03-01,Drumstics,,,
2020-04-01,Drumstics,,,
2020-05-01,Drumstics,,,198.58333333333334
2020-06-01,Drumstics,198.58333333333334,,53.5277777775
2020-07-01,Drumstics,53.5277777775,198.58333333333334,136.2
2020-08-01,Drumstics,136.2,53.5277777775,172.75
2020-09-01,Drumstics,172.75,136.2,
2020-10-01,Drumstics,,172.75,
2020-11-01,Drumstics,,,
2020-12-01,Drumstics,,,
2021-01-01,Drumstics,,,
2021-02-01,Drumstics,,,
2021-03-01,Drumstics,,,196.636363625
2021-04-01,Drumstics,196.636363625,,345.3333333333333
2021-05-01,Drumstics,345.3333333333333,196.636363625,
2021-06-01,Drumstics,,345.3333333333333,212.5
2021-07-01,Drumstics,212.5,,159.01923077499998
2021-08-01,Drumstics,159.01923077499998,212.5,145.75
2021-09-01,Drumstics,145.75,159.01923077499998,167.75
2021-10-01,Drumstics,167.75,145.75,185.0
2021-11-01,Drumstics,185.0,167.75,
2021-12-01,Drumstics,,185.0,
2022-01-01,Drumstics,,,
2022-02-01,Drumstics,,,267.0
2022-03-01,Drumstics,267.0,,286.0
2022-04-01,Drumstics,286.0,267.0,337.8181818
2022-05-01,Drumstics,337.8181818,286.0,235.5555556
2022-06-01,Drumstics,235.5555556,337.8181818,229.75
2022-07-01,Drumstics,229.75,235.5555556,271.6909091
2022-08-01,Drumstics,271.6909091,229.75,361.25
2022-09-01,Drumstics,361.25,271.6909091,287.4
2022-10-01,Drumstics,287.4,361.25,250.0
2022-11-01,Drumstics,250.0,287.4,
2022-12-01,Drumstics,,250.0,
2023-01-01,Drumstics,,,
2023-02-01,Drumstics,,,
2023-03-01,Drumstics,,,380.0
2023-04-01,Drumstics,380.0,,469.625641
2023-05-01,Drumstics,469.625641,380.0,580.4487179333333
2023-06-01,Drumstics,580.4487179333333,469.625641,309.35454544
2023-07-01,Drumstics,309.35454544,580.4487179333333,194.174783575
2023-08-01,Drumstics,194.174783575,309.35454544,78.125
2023-09-01,Drumstics,78.125,194.174783575,164.88787878
2023-10-01,Drumstics,164.88787878,78.125,391.69230769999996
2023-11-01,Drumstics,391.69230769999996,164.88787878,
2023-12-01,Drumstics,,391.69230769999996,
2024-01-01,Drumstics,,,
2024-02-01,Drumstics,,,289.5
2024-03-01,Drumstics,289.5,,288.75
2024-04-01,Drumstics,288.75,289.5,440.8624708666666
2024-05-01,Drumstics,440.8624708666666,288.75,660.6060606
2024-06-01,Drumstics,660.6060606,440.8624708666666,222.5595238
2024-07-01,Drumstics,222.5595238,660.6060606,91.35989010750001
2024-08-01,Drumstics,91.35989010750001,222.5595238,272.26739928
2024-09-01,Drumstics,272.26739928,91.35989010750001,264.46520145
2024-10-01,Drumstics,264.46520145,272.26739928,200.753205125
2024-11-01,Drumstics,200.753205125,264.46520145,
2012-01-01,Knolkhol,58.223333333333336,,42.71
2012-02-01,Knolkhol,42.71,58.223333333333336,38.04666666666667
2012-03-01,Knolkhol,38.04666666666667,42.71,35.7
2012-04-01,Knolkhol,35.7,38.04666666666667,53.8525
2012-05-01,Knolkhol,53.8525,35.7,63.0
2012-06-01,Knolkhol,63.0,53.8525,34.318
2012-07-01,Knolkhol,34.318,63.0,30.192500000000003
2012-08-01,Knolkhol,30.192500000000003,34.318,25.5925
2012-09-01,Knolkhol,25.5925,30.192500000000003,47.494
2012-10-01,Knolkhol,47.494,25.5925,81.875
2012-11-01,Knolkhol,81.875,47.494,81.96000000000001
2012-12-01,Knolkhol,81.96000000000001,81.875,91.75
2013-01-01,Knolkhol,91.75,81.96000000000001,78.0625
2013-02-01,Knolkhol,78.0625,91.75,48.4025
2013-03-01,Knolkhol,48.4025,78.0625,32.5
2013-04-01,Knolkhol,32.5,48.4025,45.042500000000004
2013-05-01,Knolkhol,45.042500000000004,32.5,51.3575
2013-06-01,Knolkhol,51.3575,45.042500000000004,30.79
2013-07-01,Knolkhol,30.79,51.3575,22.525
2013-08-01,Knolkhol,22.525,30.79,22.282
2013-09-01,Knolkhol,22.282,22.525,33.75
2013-10-01,Knolkhol,33.75,22.282,38.2375
2013-11-01,Knolkhol,38.2375,33.75,56.1
2013-12-01,Knolkhol,56.1,38.2375,56.095
2014-01-01,Knolkhol,56.095,56.1,49.7775
2014-02-01,Knolkhol,49.7775,56.095,33.75
2014-03-01,Knolkhol,33.75,49.7775,29.75
2014-04-01,Knolkhol,29.75,33.75,48.3525
2014-05-01,Knolkhol,48.3525,29.75,69.97999999999999
2014-06-01,Knolkhol,69.97999999999999,48.3525,38.625
2014-07-01,Knolkhol,38.625,69.97999999999999,21.8675
2014-08-01,Knolkhol,21.8675,38.625,28.592000000000002
2014-09-01,Knolkhol,28.592000000000002,21.8675,39.965
2014-10-01,Knolkhol,39.965,28.592000000000002,53.25
2014-11-01,Knolkhol,53.25,39.965,63.30799999999999
2014-12-01,Knolkhol,63.30799999999999,53.25,82.905
2015-01-01,Knolkhol,82.905,63.30799999999999,69.75
2015-02-01,Knolkhol,69.75,82.905,42.370000000000005
2015-03-01,Knolkhol,42.370000000000005,69.75,31.8975
2015-04-01,Knolkhol,31.8975,42.370000000000005,53.5575
2015-05-01,Knolkhol,53.5575,31.8975,81.41
2015-06-01,Knolkhol,81.41,53.5575,56.4725
2015-07-01,Knolkhol,56.4725,81.41,39.714
2015-08-01,Knolkhol,39.714,56.4725,41.91
2015-09-01,Knolkhol,41.91,39.714,56.7225
2015-10-01,Knolkhol,56.7225,41.91,107.694
2015-11-01,Knolkhol,107.694,56.7225,131.62333333333333
2015-12-01,Knolkhol,131.62333333333333,107.694,115.4625
2016-01-01,Knolkhol,115.4625,131.62333333333333,75.986
2016-02-01,Knolkhol,75.986,115.4625,57.865
2016-03-01,Knolkhol,57.865,75.986,41.6475
2016-04-01,Knolkhol,41.6475,57.865,68.834
2016-05-01,Knolkhol,68.834,41.6475,115.5875
2016-06-01,Knolkhol,115.5875,68.834,63.582499999999996
2016-07-01,Knolkhol,63.582499999999996,115.5875,30.613999999999997
2016-08-01,Knolkhol,30.613999999999997,63.582499999999996,32.167500000000004
2016-09-01,Knolkhol,32.167500000000004,30.613999999999997,41.834
2016-10-01,Knolkhol,41.834,32.167500000000004,41.805
2016-11-01,Knolkhol,41.805,41.834,63.96
2016-12-01,Knolkhol,63.96,41.805,60.251999999999995
2017-01-01,Knolkhol,60.251999999999995,63.96,52.707499999999996
2017-02-01,Knolkhol,52.707499999999996,60.251999999999995,57.66098484848482
2017-03-01,Knolkhol,57.66098484848482,52.707499999999996,72.81249999999997
2017-04-01,Knolkhol,72.81249999999997,57.66098484848482,89.08333333333333
2017-05-01,Knolkhol,89.08333333333333,72.81249999999997,86.36363636280299
2017-06-01,Knolkhol,86.36363636280299,89.08333333333333,51.166666667333324
2017-07-01,Knolkhol,51.166666667333324,86.36363636280299,46.04166666666665
2017-08-01,Knolkhol,46.04166666666665,51.166666667333324,52.3958333333333
2017-09-01,Knolkhol,52.3958333333333,46.04166666666665,76.91666666466668
2017-10-01,Knolkhol,76.91666666466668,52.3958333333333,87.740384615
2017-11-01,Knolkhol,87.740384615,76.91666666466668,97.21590909
2017-12-01,Knolkhol,97.21590909,87.740384615,103.75733333999999
2018-01-01,Knolkhol,103.75733333999999,97.21590909,52.9166666675
2018-02-01,Knolkhol,52.9166666675,103.75733333999999,26.25
2018-03-01,Knolkhol,26.25,52.9166666675,40.333333333999995
2018-04-01,Knolkhol,40.333333333999995,26.25,99.64015150750001
2018-05-01,Knolkhol,99.64015150750001,40.333333333999995,104.2147436075
2018-06-01,Knolkhol,104.2147436075,99.64015150750001,89.58333333499999
2018-07-01,Knolkhol,89.58333333499999,104.2147436075,
2018-08-01,Knolkhol,,89.58333333499999,
2018-09-01,Knolkhol,,,
2018-10-01,Knolkhol,,,
2018-11-01,Knolkhol,,,35.0
2018-12-01,Knolkhol,35.0,,36.25
2019-01-01,Knolkhol,36.25,35.0,45.7272727275
2019-02-01,Knolkhol,45.7272727275,36.25,63.25
2019-03-01,Knolkhol,63.25,45.7272727275,81.0
2019-04-01,Knolkhol,81.0,63.25,108.977272725
2019-05-01,Knolkhol,108.977272725,81.0,127.75
2019-06-01,Knolkhol,127.75,108.977272725,166.0
2019-07-01,Knolkhol,166.0,127.75,
2019-08-01,Knolkhol,,166.0,
2019-09-01,Knolkhol,,,
2019-10-01,Knolkhol,,,
2019-11-01,Knolkhol,,,153.0
2019-12-01,Knolkhol,153.0,,141.75
2020-01-01,Knolkhol,141.75,153.0,86.0
2020-02-01,Knolkhol,86.0,141.75,46.0
2020-03-01,Knolkhol,46.0,86.0,
2020-04-01,Knolkhol,,46.0,48.0
2020-05-01,Knolkhol,48.0,,78.8
2020-06-01,Knolkhol,78.8,48.0,64.0277777775
2020-07-01,Knolkhol,64.0277777775,78.8,79.75454545400001
2020-08-01,Knolkhol,79.75454545400001,64.0277777775,94.4166666675
2020-09-01,Knolkhol,94.4166666675,79.75454545400001,
2020-10-01,Knolkhol,,94.4166666675,
2020-11-01,Knolkhol,,,
2020-12-01,Knolkhol,,,136.75
2021-01-01,Knolkhol,136.75,,114.0
2021-02-01,Knolkhol,114.0,136.75,84.0
2021-03-01,Knolkhol,84.0,114.0,55.75
2021-04-01,Knolkhol,55.75,84.0,75.66666666666667
2021-05-01,Knolkhol,75.66666666666667,55.75,132.5
2021-06-01,Knolkhol,132.5,75.66666666666667,111.0
2021-07-01,Knolkhol,111.0,132.5,101.041666675
2021-08-01,Knolkhol,101.041666675,111.0,78.0
2021-09-01,Knolkhol,78.0,101.041666675,80.0
2021-10-01,Knolkhol,80.0,78.0,142.4
2021-11-01,Knolkhol,142.4,80.0,230.625
2021-12-01,Knolkhol,230.625,142.4,209.04444444
2022-01-01,Knolkhol,209.04444444,230.625,125.0
2022-02-01,Knolkhol,125.0,209.04444444,90.72727272750001
2022-03-01,Knolkhol,90.72727272750001,125.0,103.25
2022-04-01,Knolkhol,103.25,90.72727272750001,160.2
2022-05-01,Knolkhol,160.2,103.25,208.75
2022-06-01,Knolkhol,208.75,160.2,140.5
2022-07-01,Knolkhol,140.5,208.75,127.0
2022-08-01,Knolkhol,127.0,140.5,191.25
2022-09-01,Knolkhol,191.25,127.0,184.4
2022-10-01,Knolkhol,184.4,191.25,208.25
2022-11-01,Knolkhol,208.25,184.4,229.5
2022-12-01,Knolkhol,229.5,208.25,227.8
2023-01-01,Knolkhol,227.8,229.5,137.0
2023-02-01,Knolkhol,137.0,227.8,113.0
2023-03-01,Knolkhol,113.0,137.0,96.09090909
2023-04-01,Knolkhol,96.09090909,113.0,178.38585858000002
2023-05-01,Knolkhol,178.38585858000002,96.09090909,196.25
2023-06-01,Knolkhol,196.25,178.38585858000002,107.2
2023-07-01,Knolkhol,107.2,196.25,71.75
2023-08-01,Knolkhol,71.75,107.2,68.0
2023-09-01,Knolkhol,68.0,71.75,100.8
2023-10-01,Knolkhol,100.8,68.0,207.0
2023-11-01,Knolkhol,207.0,100.8,256.0
2023-12-01,Knolkhol,256.0,207.0,283.2
2024-01-01,Knolkhol,283.2,256.0,240.75
2024-02-01,Knolkhol,240.75,283.2,125.25
2024-03-01,Knolkhol,125.25,240.75,61.8
2024-04-01,Knolkhol,61.8,125.25,127.75
2024-05-01,Knolkhol,127.75,61.8,263.72727272500003
2024-06-01,Knolkhol,263.72727272500003,127.75,182.4
2024-07-01,Knolkhol,182.4,263.72727272500003,90.5
2024-08-01,Knolkhol,90.5,182.4,101.6
2024-09-01,Knolkhol,101.6,90.5,90.75
2024-10-01,Knolkhol,90.75,101.6,136.75
2024-11-01,Knolkhol,136.75,90.75,246.32727272000002
2024-12-01,Knolkhol,246.32727272000002,136.75,206.3030303
2025-01-01,Knolkhol,206.3030303,246.32727272000002,196.75
2025-02-01,Knolkhol,196.75,206.3030303,170.9090909
2025-03-01,Knolkhol,170.9090909,196.75,
2012-01-01,Leeks,49.5,,48.485
2012-02-01,Leeks,48.485,49.5,50.94
2012-03-01,Leeks,50.94,48.485,62.1
2012-04-01,Leeks,62.1,50.94,113.405
2012-05-01,Leeks,113.405,62.1,112.89
2012-06-01,Leeks,112.89,113.405,89.76
2012-07-01,Leeks,89.76,112.89,68.5
2012-08-01,Leeks,68.5,89.76,56.7475
2012-09-01,Leeks,56.7475,68.5,53.928
2012-10-01,Leeks,53.928,56.7475,51.565
2012-11-01,Leeks,51.565,53.928,70.25
2012-12-01,Leeks,70.25,51.565,85.545
2013-01-01,Leeks,85.545,70.25,67.25
2013-02-01,Leeks,67.25,85.545,58.2825
2013-03-01,Leeks,58.2825,67.25,67.5
2013-04-01,Leeks,67.5,58.2825,92.7775
2013-05-01,Leeks,92.7775,67.5,97.56
2013-06-01,Leeks,97.56,92.7775,74.7
2013-07-01,Leeks,74.7,97.56,58.75
2013-08-01,Leeks,58.75,74.7,45.13
2013-09-01,Leeks,45.13,58.75,40.825
2013-10-01,Leeks,40.825,45.13,38.75
2013-11-01,Leeks,38.75,40.825,40.318
2013-12-01,Leeks,40.318,38.75,44.355000000000004
2014-01-01,Leeks,44.355000000000004,40.318,44.1125
2014-02-01,Leeks,44.1125,44.355000000000004,31.564
2014-03-01,Leeks,31.564,44.1125,28.427500000000002
2014-04-01,Leeks,28.427500000000002,31.564,32.115
2014-05-01,Leeks,32.115,28.427500000000002,52.970000000000006
2014-06-01,Leeks,52.970000000000006,32.115,41.0
2014-07-01,Leeks,41.0,52.970000000000006,38.75
2014-08-01,Leeks,38.75,41.0,78.0
2014-09-01,Leeks,78.0,38.75,96.47749999999999
2014-10-01,Leeks,96.47749999999999,78.0,146.9075
2014-11-01,Leeks,146.9075,96.47749999999999,188.928
2014-12-01,Leeks,188.928,146.9075,212.4625
2015-01-01,Leeks,212.4625,188.928,140.2875
2015-02-01,Leeks,140.2875,212.4625,102.284
2015-03-01,Leeks,102.284,140.2875,94.1225
2015-04-01,Leeks,94.1225,102.284,136.72500000000002
2015-05-01,Leeks,136.72500000000002,94.1225,98.606
2015-06-01,Leeks,98.606,136.72500000000002,65.0825
2015-07-01,Leeks,65.0825,98.606,41.589999999999996
2015-08-01,Leeks,41.589999999999996,65.0825,32.8175
2015-09-01,Leeks,32.8175,41.589999999999996,35.7325
2015-10-01,Leeks,35.7325,32.8175,96.788
2015-11-01,Leeks,96.788,35.7325,102.31
2015-12-01,Leeks,102.31,96.788,84.895
2016-01-01,Leeks,84.895,102.31,74.02799999999999
2016-02-01,Leeks,74.02799999999999,84.895,58.542500000000004
2016-03-01,Leeks,58.542500000000004,74.02799999999999,68.97749999999999
2016-04-01,Leeks,68.97749999999999,58.542500000000004,102.5
2016-05-01,Leeks,102.5,68.97749999999999,138.5375
2016-06-01,Leeks,138.5375,102.5,88.125
2016-07-01,Leeks,88.125,138.5375,64.466
2016-08-01,Leeks,64.466,88.125,73.7175
2016-09-01,Leeks,73.7175,64.466,84.834
2016-10-01,Leeks,84.834,73.7175,56.1475
2016-11-01,Leeks,56.1475,84.834,55.21
2016-12-01,Leeks,55.21,56.1475,42.5
2017-01-01,Leeks,42.5,55.21,23.75
2017-02-01,Leeks,23.75,42.5,26.979166666666625
2017-03-01,Leeks,26.979166666666625,23.75,37.604166667499996
2017-04-01,Leeks,37.604166667499996,26.979166666666625,44.74999999999998
2017-05-01,Leeks,44.74999999999998,37.604166667499996,60.000000000833296
2017-06-01,Leeks,60.000000000833296,44.74999999999998,54.24999999999998
2017-07-01,Leeks,54.24999999999998,60.000000000833296,46.04166666583332
2017-08-01,Leeks,46.04166666583332,54.24999999999998,88.3333333324998
2017-09-01,Leeks,88.3333333324998,46.04166666583332,141.66666666666669
2017-10-01,Leeks,141.66666666666669,88.3333333324998,161.666666675
2017-11-01,Leeks,161.666666675,141.66666666666669,190.113636375
2017-12-01,Leeks,190.113636375,161.666666675,140.86599999999999
2018-01-01,Leeks,140.86599999999999,190.113636375,58.958333332500004
2018-02-01,Leeks,58.958333332500004,140.86599999999999,45.9375
2018-03-01,Leeks,45.9375,58.958333332500004,44.682983682
2018-04-01,Leeks,44.682983682,45.9375,122.083333325
2018-05-01,Leeks,122.083333325,44.682983682,150.88141025
2018-06-01,Leeks,150.88141025,122.083333325,110.41666665
2018-07-01,Leeks,110.41666665,150.88141025,
2018-08-01,Leeks,,110.41666665,
2018-09-01,Leeks,,,
2018-10-01,Leeks,,,
2018-11-01,Leeks,,,42.0
2018-12-01,Leeks,42.0,,43.5
2019-01-01,Leeks,43.5,42.0,34.75
2019-02-01,Leeks,34.75,43.5,51.5
2019-03-01,Leeks,51.5,34.75,79.6
2019-04-01,Leeks,79.6,51.5,189.636363625
2019-05-01,Leeks,189.636363625,79.6,262.0
2019-06-01,Leeks,262.0,189.636363625,315.0
2019-07-01,Leeks,315.0,262.0,
2019-08-01,Leeks,,315.0,
2019-09-01,Leeks,,,
2019-10-01,Leeks,,,
2019-11-01,Leeks,,,302.0
2019-12-01,Leeks,302.0,,261.25
2020-01-01,Leeks,261.25,302.0,155.75
2020-02-01,Leeks,155.75,261.25,115.0
2020-03-01,Leeks,115.0,155.75,
2020-04-01,Leeks,,115.0,97.722222225
2020-05-01,Leeks,97.722222225,,101.418181818
2020-06-01,Leeks,101.418181818,97.722222225,53.5
2020-07-01,Leeks,53.5,101.418181818,49.2
2020-08-01,Leeks,49.2,53.5,50.625
2020-09-01,Leeks,50.625,49.2,
2020-10-01,Leeks,,50.625,
2020-11-01,Leeks,,,
2020-12-01,Leeks,,,55.0
2021-01-01,Leeks,55.0,,89.0
2021-02-01,Leeks,89.0,55.0,76.6
2021-03-01,Leeks,76.6,89.0,64.25
2021-04-01,Leeks,64.25,76.6,64.51851852
2021-05-01,Leeks,64.51851852,64.25,180.5
2021-06-01,Leeks,180.5,64.51851852,154.75
2021-07-01,Leeks,154.75,180.5,194.26923077499998
2021-08-01,Leeks,194.26923077499998,154.75,149.5
2021-09-01,Leeks,149.5,194.26923077499998,161.25
